ad_id,parent_url
1467739,https://medicalxpress.com/
1470532,https://www.mprnews.org/
1462162,https://knowyourmeme.com/memes
1462549,https://bdnews24.com/business/2020/07/30/pandemic-forced-customers-to-shop-online.-now-complaints-are-piling-up
1462911,https://www.housebeautiful.com/entertaining/table-decor/
1464567,https://www.aljazeera.com/
1465628,https://www.pmi.org/
1464809,https://www.cleveland.com/
1472730,https://www.tmz.com/
1466065,https://thoughtcatalog.com/
1478371,https://www.jsonline.com/
1467135,https://www.weddingwire.com/wedding-forums
1470340,https://www.alternet.org/2020/07/my-flag-has-50-stars-black-woman-tells-beachgoers-displaying-confederate-flag/
1462524,https://inhabitat.com/
1462372,https://www.democratandchronicle.com/story/local/2019/06/13/corrections-clarifications/1442537001/
1480353,https://www.ticketmaster.com/
1472445,https://www.azcentral.com/things-to-do/
1475997,https://thechive.com/2020/07/31/failure-gives-zero-absolutely-fcks-if-youre-hot-16-gifs/
1461654,https://oilprice.com/Latest-Energy-News/World-News/Upside-Momentum-Continues-To-Grow-For-Gold.html
1478023,https://www.marvel.com/watch
1473602,https://www.washingtontimes.com/
1480404,https://www.ticketmaster.com/
1463487,https://journals.plos.org/plosone/
1474143,https://photobucket.com/login
1465925,https://www.cbssports.com/
1468087,https://www.lotterypost.com/
1478285,https://www.politico.com/staff/ryan-heath
1470817,https://www.fastcompany.com/90532551/nearly-40-of-nonprofits-may-be-forced-to-close-because-of-the-pandemic
1472173,https://www.dailynews.com/
1466411,https://www.verywellmind.com/depression-4157261
1476550,https://www.techtarget.com/network
1471684,https://www.townandcountrymag.com/style/fashion-trends/a32599383/dressing-up-is-quarantine/
1469786,https://gamasutra.com/
1470887,https://www.spreaker.com/
1479187,https://www.macrumors.com/roundup/carplay/
1478790,https://uproxx.com/tv/the-office-new-content-peacock/
1463899,https://www.nbcnews.com/
1461542,https://9gag.com/
1471141,https://www.breitbart.com/politics/
1475428,https://www.elwatannews.com/
1473802,https://slashdot.org/
1469526,https://www.fodors.com/
1470535,https://www.mprnews.org/
1472499,https://www.phonearena.com/news/nokia-8-3-5g-us-release-specs-features-price_id126287
1463328,https://bigthink.com/technology-innovation/tech-after-covid-19
1463071,https://www.statnews.com/
1467959,https://www.samsclub.com/
1470614,https://www.tennessean.com/
1469101,https://www.villagevoice.com/2020/06/09/revolution-in-d-minor-how-the-czech-philharmonic-toppled-communism/
1477895,https://www.sehatq.com/artikel/penyebaran-covid-19-di-perkantoran-makin-meresahkan-ini-tips-untuk-karyawan
1465162,https://www.bleepingcomputer.com/news/security/zoom-bug-allowed-attackers-to-crack-private-meeting-passwords/
1477215,https://www.waynedupree.com/
1463524,https://www.wsbtv.com/news/local/forsyth-county/metro-school-says-health-tracker-plexiglass-will-help-keep-kids-safe-in-person-classes-this-year/MGH37OHTKZAGXGJ3KS5M3EBGBA/
1469453,https://www.nbcbayarea.com/news/national-international/south-florida-under-tropical-storm-watch-as-hurricane-isaias-moves-closer-to-bahamas/2336099/
1473002,https://searchengineland.com/feedback-optimization-a-user-first-approach-to-seo-338414
1470503,https://www.csmonitor.com/
1469393,https://www.nbcbayarea.com/news/national-international/south-florida-under-tropical-storm-watch-as-hurricane-isaias-moves-closer-to-bahamas/2336099/
1468148,https://www.atlasobscura.com/things-to-do/moscow-russia
1461810,https://www.forbes.com/sites/danalexander/2019/08/14/heres-the-net-worth-of-every-2020-presidential-candidate/#1419380437c5
1477335,https://www.wfaa.com/
1471808,https://www.sears.com/
1469693,https://www.harpersbazaar.com/culture/film-tv/a33366127/how-to-watch-beyonce-black-is-king/
1461573,https://komonews.com/
1464906,https://www.metacafe.com/categories/pets_and_animals/
1476836,https://www.medicinenet.com/adhd_children_pictures_slideshow/article.htm
1477410,https://www.slashgear.com/microsoft-pulls-plug-on-consumer-cortana-invoke-and-app-shutdown-roadmap-31631585/
1480640,https://jalopnik.com/c/shit-we-heard
1474809,https://amzn.com/
